GeneID	GSM8122035	GSM8122036	GSM8122037	GSM8122038	GSM8122039	GSM8122040	GSM8122042	GSM8122043	GSM8122044	GSM8122045	GSM8122046	GSM8122047	GSM8122048	GSM8122049	GSM8122050
107984174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84569	0.2763	0.8596	0.2753	0.4262	0.299	0.5958	2.408	0.1577	0.2635	0.4792	0	0	0.07097	0.3496	0.211
107984217	0	0	0	0	0	0	0.2636	0	0	0	0	0.204	0	0	0
105376473	0	0	0	0	0	0	0	0	0	0	0	0.1451	0	0	0
105376474	0	0	0	0.1109	0	0	0	0	0.7313	0	0.3441	0.4309	0.3693	0.104	0
102724316	1.522	2.077	2.278	2.884	2.969	3.501	4.406	4.553	4.143	3.41	4.748	10.04	1.856	2.596	3.544
6840	1.073	1.232	1.954	3.218	2.287	3.219	3.933	3.443	3.786	2.063	3.197	2.048	1.417	2.073	2.543
693189	0	0	0	0	0	0	0	0	0	0	0	0	1.006	0	0
100126327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984218	1.949	1.839	0.4758	4.933	3.23	6.068	9.414	1.168	8.892	5.493	5.919	0.5111	6.527	4.933	3.386
57608	0.2297	0.3017	0.2975	1.491	0.7353	0.9906	1.019	0.6772	0.6085	0.6544	1.432	0.4518	0.3638	0.6159	1.001
101929256	0	0	0	0	0	0	0	0	0	0	0.05269	0	0	0	0.03362
105376477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55149	2.535	3.463	3.993	6.238	5.74	3.424	5.597	3.98	5.33	3.213	3.821	7.372	4.542	6.31	6.188
729668	0	0	0	0	0	0.0344	0	0	0	0	0	0	0	0	0
102466227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1326	2.307	3.184	7.061	4.062	2.127	2.637	2.969	3.926	2.798	3.734	3.431	2.876	3.619	4.417	3.431
105376478	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2126	0
105376479	0	0	0	0.08602	0	0	0	0	0	0.1105	0	0	0	0	0
119180	0	0	0	0	0	0	0	0	0.2704	0	0	0.2656	0.1092	0	0.05413
645954	0	0	0	0.04217	0.05916	0.05894	0.05294	0	0	0	0.06543	0	0	0	0.04175
105376480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220929	0.5342	0.7688	0.7909	1.12	0.701	0.9461	1.279	0.9171	1.158	0.6583	1.384	1.757	1.34	1.014	1.227
105376481	0	0.01754	0	0	0	0	0.06141	0	0.02688	0	0	0	0.02172	0.01528	0
105376482	0	0	0	0	0	0	0.07843	0	0	0	0	0.06069	0	0	0.2474
105376483	0	0	0	0.03799	0.02665	0.02655	0.02385	0	0	0	0	0.01845	0	0.01781	0.01881
101929352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220930	0.8047	0.5841	0.7216	0.4073	0.653	0.4609	0.9497	0.6313	0.6395	0.6978	0.8727	2.562	0.4134	0.4546	1.459
6935	1.417	2.188	5.05	4.102	2.769	2.144	3.722	3.175	3.097	2.525	3.423	5.224	1.98	3.409	4.044
100505502	0	0	0.0533	0	0	0	0	0	0	0	0	0	0	0	0.02553
105376484	0	0.02653	0.02549	0.02467	0	0.03448	0	0	0	0	0	0.02396	0.01643	0.02312	0
101929951	0	0	0	0	0	0	0	0	0	0	0.1403	0	0	0	0
94134	3.203	7.117	8.447	9.467	10.69	4.722	14.03	3.99	8.893	8.002	6.579	10.83	5.87	10.88	10.06
107984219	0.6418	0.7765	4.253	3.032	2.633	2.725	3.535	5.661	5.594	3.896	4.257	4.769	2.308	5.888	8.076
105376485	0.09246	0.04474	0.172	0.1664	0.1167	0	0	0.2462	0.06858	0.1069	0	0.2425	0	0.07799	0.1235
3799	4.792	7.208	11.89	9.941	7.055	7.488	10.31	15.11	11.49	9.182	12.03	19.38	10.24	14.7	20.24
80314	4.588	6.243	11.22	7.276	7.831	5.862	7.374	8.156	7.074	4.835	6.549	7.526	4.902	8.943	7.203
102031319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929431	0	0.04707	0	0	0	0	0.01831	0	0	0	0	0	0	0.01368	0
79741	0.2332	0.497	0.3322	0.2478	0.3664	0.1966	0.5213	0.4657	0.541	0.456	0.3117	0.3383	0.2409	0.2323	0.5901
105376486	3.66	4.189	4.415	1.337	2.12	1.787	1.241	9.202	3.258	2.464	5.501	3.726	2.129	1.962	6.502
3688	32.75	66.93	81.8	84.35	75.1	111.3	103.4	176.3	166.7	77.87	185.8	190.5	129.8	149.8	224.3
106633814	25.72	114.8	142.5	124.6	139.7	179.9	146.8	335.4	325.8	105	367.6	279.2	160.2	174.7	267.4
101929475	0.1349	1.193	0.2566	0.2152	0.1393	0.4165	0.1871	0.6858	2.347	0.1489	1.541	3.088	1.058	0.2483	3.491
101929447	0.232	0.2245	0.3236	0.2087	0	0.1459	0	0.1544	0.6883	0	0.1619	0.4055	0.278	0.09784	2.17
8829	7.029	9.276	15.85	21.26	11.38	24.3	20.91	20.28	47.61	21.79	31.63	26.43	24.39	15.27	26.78
105376489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100505583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56288	3.961	5.003	7.199	5.52	9.123	10.37	9.356	11.85	11.87	10.24	12.39	12.53	7.283	12.04	9.039
100505601	1.404	0.453	0.2176	1.264	2.659	0	0.2644	0	0.6944	0.2706	1.307	0.6137	0.4208	0.5922	0
105376491	0	0	0	0.02865	0	0	0	0	0	0	0	0	0	0	0
8453	2.265	2.398	5.74	5.702	7.043	6.85	8.416	7.073	8.167	6.331	7.79	8.431	5.016	7.998	9.372
100500890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1390	1.689	1.411	3.67	2.179	1.896	2.313	2.077	7.657	3.094	1.633	4.038	22.94	3.138	2.648	6.272
105376493	0	0	0.07438	0	0	0.1006	0	0	0.1187	0	0.1117	0.06992	0	0.06747	0
219771	3.503	7.146	7.31	6.93	12.77	9.651	13.84	11.24	13.72	13.22	10.97	14.36	7.878	12.75	12.72
107984220	0.6244	1.179	1.045	1.517	1.301	0.3535	1.27	2.369	1.668	0.5415	1.439	2.456	0.393	0.5531	1.001
107984221	0	0	0	0	0.03504	0	0	0	0	0	0	0	0.01664	0	0
219770	0	0	0	0	0	0	0	0.06368	0.07096	0	0	0	0.02866	0.08069	0
8325	0.7921	0.6708	0.8057	1.203	1.781	1.277	1.119	1.78	1.983	1.202	1.659	1.45	0.7418	0.9814	1.058
100616500	0.6491	0.9424	1.811	1.752	1.229	4.899	2.2	5.185	5.778	4.503	5.438	0.8511	0.5836	1.643	2.602
105376494	0	0	0.03567	0	0	0	0.04334	0	0	0	0	0.06706	0	0	0
107984188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102578074	0	0	0	0	0	0	0	0	0	0	0.06203	0	0	0	0
105376495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100288485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57209	1.54	1.791	1.546	0.9971	1	0.9687	1.515	1.505	1.29	1.313	1.06	1.598	0.5512	0.7571	1.555
100419868	0.04247	0.1233	0.1185	0.05733	0.2413	0	0.4318	0.08482	0	0.07365	0.1779	0	0.1527	0	0
107984224	0.2525	0.5956	0.9245	0.8946	0.8367	0.7145	0.9092	0.3151	0.5619	0.7663	0	0.7448	0.1419	0.6389	0.4639
219749	1.032	0.8517	0.9735	1.652	1.456	1.145	1.714	0.7676	1.328	0.9122	1.568	2.215	1.446	1.689	2.244
105376499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7581	3.07	3.573	4.827	10.12	11.25	5.313	11.73	4.327	7.283	5.729	4.378	5.602	6.076	8.43	5.818
7587	2.781	2.24	2.836	2.729	2.235	2.249	1.934	4.201	2.722	2.385	2.48	5.389	1.674	2.953	3.399
105376500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158160	21.24	12.48	2.932	3.495	5.117	2.195	4.643	3.673	3.758	6.834	2.594	2.411	3.947	0.3324	7.272
285961	0.4641	0	0.09248	0.179	0	0	0.3371	0.1324	0.1475	0.23	0	0.5216	0.1192	0	0.2658
101929540	0.4645	0.3532	0.4011	0.8659	1.634	0.8347	0.8247	0.2651	0.5415	0.6138	0.2779	0.145	0.1392	0.2519	0.6503
399744	0.9709	1.162	0.6143	1.459	2.786	1.02	1.035	0.9395	0.7573	0.7985	0.3983	0.8399	0.4499	0.1393	0.8827
107984177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
399746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441666	0.02368	0.02292	0	0.1172	0.04484	0.02979	0.04013	0.01576	0.08783	0.04107	0.04959	0.1449	0.08515	0.02996	0.05274
414194	0	0	0	0.02147	0	0	0	0	0	0	0.03332	0	0	0.04026	0
84856	0.1596	0.1655	0.09541	0.2462	0	0.1721	0	0.1821	0.5074	0.1582	0.5253	0.3288	0.041	0.2885	0.3047
100129482	5.63	3.513	3.274	2.582	2.822	1.275	3.099	2.326	2.296	1.967	2.009	4.368	2.067	0.9392	2.177
7582	1.716	2.42	2.49	4.013	3.863	2.898	7.051	2.36	4.636	2.783	2.774	2.764	2.08	4.423	2.742
105378268	0	0.1924	0.2311	0.2683	0.7528	0.25	0.5053	0.5293	0.4424	0.3447	0.2775	0.5647	0.05957	0.3354	0.3099
101929397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283028	0	0	0	0	0.02477	0	0	0.1045	0.08732	0	0	0	0.02352	0	0
105378269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9790	4.812	5.272	6.856	7.738	6.508	6.729	4.659	8.522	10.79	6.174	6.234	12.21	9.916	9.863	9.133
101929445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04099
104266963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100847014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5979	1.965	0.04509	1.061	3.113	0.25	2.505	6.29	1.396	2.782	3.367	5.09	0.8145	1.145	1.719	1.224
55454	4.426	6.315	5.979	6.299	5.187	6.532	6.211	14.49	8.805	5.916	6.879	15.23	8.368	9.853	12.12
221002	0.05602	0.061	0.09768	0.1512	0.1857	0.07928	0.3086	0.1399	0.03117	0.2186	0.1467	0.1836	0.05037	0.05317	0.1123
107984225	0	0	0	0.1196	0.1119	0	0.2002	0	0	0	0.06186	0	0.02655	0	0.1579
105378271	0	0	0	0	0	0	0	0	0	0	0	0.1723	0	0	0
105378270	0	0	0	0	0	0	0.07122	0	0	0	0	0	0	0	0
107984226	0	0	0	0	0	0	0.1526	0	0.2004	0	0	0.118	0	0	0
53828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3185	33.04	39.22	75.28	54.71	65.1	76.44	52.55	95.81	94.54	77.27	102	77.02	50.68	83.16	77.1
109616985	0	0	0	0	0	0	0	0	0	0	0.5765	0	0	0	0
642819	0.4413	1.025	1.006	0.9531	0.975	0.6662	1.097	0.5876	0.5565	0.3827	0.647	0.5401	0.7671	1.08	0.806
105379857	0.1488	0.3839	0.2767	0.4239	0.6573	0.1871	0.8963	0.132	0.2575	0.4013	0.1385	0.2384	0.1635	0.3765	0.3313
8187	0.3262	0.1393	0.232	0.4403	0.5935	0.3983	0.8997	0.6132	0.7259	0.5103	1.085	3.413	0.4198	0.8094	0.718
220992	0.4281	0.5827	0.5101	0.8427	0.6925	0.8919	0.6197	0.8194	0.6947	0.6187	0.8779	1.801	0.7457	0.7561	0.9892
414201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7580	11.7	9.162	11.62	7.226	15.51	6.957	13.64	11.33	9.704	10.27	20.12	32.49	9.753	9.107	11.89
414197	10.9	6.859	9.97	5.56	9.864	2.514	8.007	7.5	6.201	5.883	11.42	24.62	5.881	4.292	6.152
414208	1.801	2.952	4.133	2.902	6.381	3.837	4.627	5.453	2.844	3.829	7.909	6.094	1.776	3.823	4.813
105378274	0	0	0	1.283	1.2	0	0	0	0	0	0	0	0.8542	0	0
102724264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10151	0	0.05079	0	0.02361	0	0.066	0.05928	0.06986	0	0.03033	0.07326	0.1835	0.01572	0	0.02337
107984189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506835	0	0.116	0	0.03595	0.1009	0.05025	0.09027	0.05319	0	0.04619	0	0	0	0	0
105378277	0.06324	0	0	0	0	0	0	0	0.04691	0	0	0	0	0	0
283033	0.03831	0	0	0.02585	0	0	0	0	0	0	0	0	0	0	0
6387	4.213	7.535	6.655	13.69	11.97	18.87	21.87	10.77	23.99	15.47	30.52	4.484	7.902	10.36	25.09
100130539	0.04737	0.1375	0.1321	0.3197	0.2691	0.4469	0.3211	0.2838	0.3162	0.1643	0.3968	0	0.08517	0.4795	0.2532
107984179	0	0	0	0.02543	0	0	0	0	0	0	0.03945	0	0	0	0
220980	0.03186	0.02313	0.06667	0.129	0.09051	0.09018	0.027	0	0.07091	0.05526	0.06673	0	0	0	0
643236	0	0	0	0.01174	0	0	0.02947	0	0	0	0	0.0228	0.02345	0.03301	0.01162
83937	4.578	6.52	2.4	12.83	12.19	17.39	13.89	2.232	7.095	6.001	16.57	4.066	17.52	9.901	7.365
105378281	0.3738	1.23	1.286	2.825	3.964	3.197	4.138	1.095	1.664	1.685	1.774	1.046	1.927	3.437	2.497
11067	31	53.5	71.68	54.16	59.27	145.3	76.45	34.13	75	31.74	117.2	15.84	69.79	35.46	44.71
220979	3.62	5.629	3.277	5.516	5.118	7.559	5.835	2.731	5.514	4.464	9.198	2.763	6.451	5.191	4.665
7570	18.58	26.13	29.02	22.51	21.78	21.09	21.44	29.46	28.38	21.85	26.65	28.32	14.74	28.95	23.09
100133308	0	0	0	0.07697	0.05399	0	0	0	0	0	0	0	0	0	0
338579	0	0	0	0.05401	0	0	0	0	0	0.2082	0	0	0	0	0
100422988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79290	0	0	0	0	0	0	0.02871	0	0	0	0.03548	0.01111	0	0.01072	0.03396
240	1.493	2.635	0.544	3.467	2.266	3.146	2.552	1.799	5.656	2.239	4.928	2.539	5.803	2.263	4.366
102724323	0.6799	0.1645	0.1581	0.3059	0.6437	0.4276	0.9601	0.2263	0.7565	0.393	0.4746	0.2971	0.4075	0.4301	0.6057
220972	2.529	4.604	4.224	5.639	9.773	7.943	12.19	8.423	8.504	9.253	8.949	5.073	5.075	8.577	8.899
105378286	0.2065	0.1998	0.576	1.579	1.564	1.948	2.916	1.649	1.685	2.506	2.018	1.083	0.5568	1.567	2.575
93550	1.259	1.301	1.709	4.563	2.689	1.834	3.366	2.836	2.859	2.096	1.699	2.538	1.717	2.62	2.315
653234	1.321	2.12	2.134	2.206	1.778	1.312	1.65	1.181	1.702	2.231	1.311	2.69	0.6252	1.628	1.58
253725	5.664	8.913	8.05	7.252	9.768	7.896	11.77	8.511	11.97	8.799	12.04	7.497	6.518	7.535	8.972
643479	0	0	0	0	0	0	0.2767	0	0	0	0	0	0.4404	0	0
119016	5.243	6.453	3.999	5.902	6.081	3.423	5.227	3.406	4.28	4.625	3.914	6.851	2.952	4.316	3.709
114004351	3.364	4.017	2.579	4.057	3.908	2.251	3.598	2.358	2.707	2.937	2.873	4.864	1.941	2.913	2.63
728407	0.3631	0.6326	0.6078	1.372	1.65	1.302	1.292	0.7252	1.05	1.071	0.9886	1.381	0.2611	1.103	1.601
100287932	23.41	36.81	30.21	38.74	35.25	36.45	42.17	40.52	49.49	34.18	42.5	101.1	65.05	43.66	50.17
109616974	0	0	0	0.6958	0	0	0	1.544	0	0.447	0	0	0	0	0
8031	16.95	35.16	73.95	63.74	81.39	69.82	104.6	68.48	64.55	78.79	79.25	70.85	39.44	103.9	113.4
105378287	0.1585	0.3452	0.258	0.1783	0.4003	0.2991	0.1791	0.05277	0.1176	0	0	0.2425	0	0.6018	0.07061
4477	0	0.6181	0.1485	0	0.4031	0	0.3607	0	0.2369	0	0	0	0	0.2693	0
653268	4.347	5.518	3.595	3.568	3.64	2.514	2.406	2.007	3.014	3.599	3.202	6.215	1.905	3.317	2.393
100996567	0	0	0.06295	0	0.1709	0	0	0	0	0	0	0	0.08115	0	0.06031
105378577	0	0.06649	0	0	0	0.08641	0	0	0	0	0	0	0	0	0
195977	0.08106	0.01471	0.0424	0.01368	0	0	0.06868	0	0.02255	0	0.06366	0	0	0.03846	0
107984026	5.752	15.84	2.131	9.22	10.33	2.229	2.872	3.513	4.686	5.077	6.722	8.518	4.34	6.45	5.267
100132929	0.1506	0.2187	0.2101	0	0	0	0	0	0.3353	0	0	0	0	0	0
728113	0.234	0.1888	0.1451	0.702	0.2462	0.4416	0.1763	0.05193	0.5787	0	0.3267	0.1705	0.3507	0.1316	0.1737
643650	0	0	0.02554	0.02471	0.06933	0	0.09307	0.03656	0.1222	0.03175	0.03834	0.07201	0.06583	0.02316	0.07339
728643	0	0	0.1353	0	0.1837	0	0.1644	0	0.8635	0	0	0.1272	0	0.1227	0
107987152	0.01116	0.0162	0.01556	0.01506	0	0.02105	0.05672	0	0.04965	0.01935	0.02336	0.01463	0.01504	0.02117	0.0969
5540	0	0.02702	0	0.008375	0.01175	0.01171	0	0	0	0	0	0.03254	0.02789	0.02355	0.05804
9721	0.0734	0.08525	0.07509	0.1189	0.06487	0.07387	0.1327	0.1075	0.06534	0.05941	0.07174	0.1347	0.1452	0.03096	0.1766
83849	0.3053	0.2427	0.1419	0.3336	0.3166	0.4251	0.7637	0.1887	0.4691	0.4412	0.3958	0.2764	0.1372	0.4322	0.437
101927699	0.2437	0.4044	0.2428	0.141	0.2637	0.5256	0.8261	0.1391	0.3874	0.4831	0.8021	0.6392	0.06261	0.2203	0.3722
105378289	0.5105	0.4941	0.2373	1.837	1.933	1.284	2.595	0	0.7573	2.066	1.069	0.2231	0.3059	1.077	0.6821
414241	1.678	2.204	1.739	4.487	6.052	3.769	9.695	0.2553	3.023	5.349	1.673	1.006	1.523	7.563	1.965
102724350	0.9027	0.673	0.7827	2.437	2.957	1.795	6.037	0.1462	1.303	2.073	0.3066	0.2239	0.2413	4.631	0.6846
101927584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724643	0.03502	0.2669	0.03664	0.5436	0.5803	0.6112	1.602	0.06994	0.1169	0.2885	0.03667	0.08036	0.03936	0.1994	0.0117
414212	1.082	3.927	1.056	3.505	2.868	3.266	7.333	0.2161	1.445	2.064	0.9063	1.277	1.653	1.506	0.7228
399761	0.9311	1.766	0.9871	3.486	2.727	2.015	3.24	1.017	1.768	1.679	1.17	2.116	0.9152	2.419	2.24
728798	0.9181	0	1.243	1.75	2.097	3.159	2.929	0.3236	0.7812	0.9835	0	0.779	0.9468	1.196	0
26095	0.111	0.1432	0.1548	0.1998	0.327	0.1745	0.5225	0.01232	0.06862	0.09625	0.06457	0.1617	0.08316	0.1951	0.03296
105378291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929216	0	0.02107	0	0	0	0	0	0	0.01615	0	0	0.01903	0	0	0.009697
2662	0.03928	0.1426	0.05479	0	0.1488	0.1112	0.09985	0	0.08742	0	0	0	0	0.0497	0
2658	1.112	3.229	1.485	4.054	10.5	15.23	11.61	10.25	10.82	8.708	18.3	1.938	4.357	8.766	15.24
5949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118738	0.01001	0	0	0.01351	0	0	0	0	0	0.01736	0	0.02624	0	0	0
107001062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653145	0.03832	0.2504	0.1604	0.1681	0.3447	0.1988	0.1624	0.01913	0.597	0.1329	0.1204	0.1633	0.2498	0.06061	0.128
100133093	0.1569	0	0	0	0	0	0	0	0.3493	0	0	0.2058	0	0	0
113939912	1.193	5.597	1.606	9.005	9.507	5.364	9.73	1.662	5	8.467	2.788	2.873	4.85	1.755	5.504
642517	1.674	8.794	2.274	13.94	15.14	7.979	14.82	2.375	7.5	13.14	4.382	3.986	7.762	2.564	8.389
107987147	0.4799	0.7615	0.3425	2.079	1.691	1.6	2.969	0.4012	0.919	1.897	0.8882	1.332	0.7826	0.3813	1.357
642826	0.3018	0.4219	0.3118	0.8298	0.508	0.8857	1.174	0.4018	0.6218	0.7948	0.5852	0.7621	0.3015	0.2829	0.7916
1517	0	2.694	0	2.184	2.973	1.796	6.048	0.1901	1.588	4.539	0.1993	0.5615	0.2139	0.301	0.5722
112267862	0.01337	0.3688	0.07461	0.6317	1.013	0.7821	2.991	0.02671	0.2381	1.67	0	0.08766	0.06011	0.5076	0.08934
439965	3.188	4.866	4.587	8.282	13.29	8.249	18.81	2.667	7.262	9.265	6.57	5.716	4.973	13.85	5.287
102724603	0.5531	0.9235	0.6559	1.941	4.138	1.2	5.531	0.1105	0.7386	1.631	0.6372	0.1088	0.4227	2.345	0.6653
102724593	0	0.2282	0	0.1061	0.2976	0.2966	0.1332	0.157	0.1749	0.2726	0.1646	0.103	0	0.09945	0
102724488	0.3042	0.2179	0.09367	0.2613	0.4339	0.1789	0.8033	0.09467	0.2549	0.3973	0.3888	0.2227	0.07813	0.3299	0.3695
100996758	0	0	0	0.03882	0.03631	0.03618	0.04874	0	0.02134	0	0	0.176	0.05172	0	0.05125
644054	0.8962	0.2169	0	0	0	0	0	0	0	0	0.3128	0	0	0	0
414224	2.701	2.888	2.261	4.972	5.301	2.548	7.325	2.158	1.913	3.279	2.006	3.928	1.236	2.051	3.117
143162	0.04547	0	0.04229	0.1125	0.1005	0.1287	0.1541	0	0.06747	0.05258	0	0.01988	0.02726	0.0959	0
5599	3.737	5.732	8.897	6.719	7.125	5.126	6.763	6.807	7.604	5.106	5.106	7.666	6.675	9.661	7.779
58504	0.2085	0.4621	0.4211	0.2667	0.2182	0.2899	0.2604	0.3946	0.513	0.09518	0.4023	0.2447	0.4885	0.09722	0.1467
100689073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57705	0.07908	0.1033	0.05516	0.3469	0.2321	0.4029	0.2613	0.2132	0.4576	0.3017	0.4969	0.1815	0.3519	0.2251	0.4068
105378299	0	0	0	0.01387	0	0	0.01742	0	0.02287	0	0.04305	0.01348	0.03696	0.05202	0
474354	0	0.03172	0	0	0	0	0	0	0	0.009473	0	0	0.00491	0	0.007299
105378298	0.1045	0.1138	0.0729	0.2116	0.2474	0.2465	0.08857	0.1044	0.2908	0.136	0.3284	0.1028	0.2349	0.1323	0.3143
100422895	0	0	0	0	0	1.305	0	0	0	0	0	0	0	0	0
196740	0.1649	0.3933	0.7065	0.4293	0.7919	1.367	1.108	1.106	0.983	0.5311	1.604	0.4402	0.1906	0.7303	0.6768
100506733	0	0	0	0.03548	0	0	0	0	0	0	0	0	0	0	0
170370	0	0.05402	0.0519	0	0	0	0	0	0	0	0	0	0	0	0
170371	0.7874	1.347	1.883	1.48	0.7633	1.362	1.604	1.441	1.314	1.512	1.747	1.155	1.163	0.9845	1.979
100506769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118461	0	0.009041	0.008687	0	0.02358	0.047	0	0	0	0.0108	0.01304	0	0	0.00788	0.008321
644168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2074	0.7371	0.7546	1.727	1.161	1.253	0.9896	1.105	1.557	1.346	1.008	1.286	1.753	0.5692	1.028	1.193
267004	0.8817	0.9769	1.133	1.065	1.23	0.8756	1.062	1.251	1.239	0.8048	0.8747	1.369	0.4589	1.028	0.9302
1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55753	15.55	19.64	18.73	22.99	92.45	28.02	57.03	6.05	5.693	27.53	14.05	9.679	4.497	33.79	10.78
8505	0.9911	1.958	1.961	2.505	2.99	3.892	4.687	3.268	4.232	3.318	3.186	5.198	2.652	3.135	4.512
100652748	1.342	1.798	2.568	7.315	4.691	4.772	5.248	3.299	3.331	2.864	2.955	4.534	9.11	6.4	5.058
113218477	19.85	13.46	15.26	13.9	14.04	9.229	8.144	11.33	10.5	11.35	9.079	19.37	8.859	13.89	11.51
109617009	0	0	0.3595	0	0	0	0	0	0	0	0	0	0	0	0
414189	23.28	15.01	16.56	14.54	14.06	8.735	8.16	11.8	11.61	11.91	9.908	22.34	8.703	13.38	11.56
100421577	0.1449	0.1403	0.03369	0.3912	0.3659	0.319	0.2865	0.3376	0.1075	0.04189	0.2023	0.3167	0	0.1528	0.1614
387680	5.502	8.705	10.23	7.609	10.24	8.756	11.01	7.596	11.82	7.924	10.8	9.137	6.917	6.054	8.268
56624	0.2982	0.7017	0.918	1.235	0.9152	1.261	1.83	0.7393	1.442	0.7669	0.8399	1.807	1.082	1.301	1.594
259230	0.4801	1.345	2.32	2.232	2.498	1.931	3.033	2.334	3.141	1.926	2.184	1.914	1.482	2.749	2.307
104355295	0.06102	0.3543	0.1419	0.9335	0.8859	0.6524	1.069	0.04062	0.4979	0.2469	0.2556	0.1333	0.2194	0.7978	0.2174
105378302	0	0	0.2132	0.2063	0	0.2884	0	0	0.4535	0.08836	0.1067	0.2004	0.0458	0	0
653308	1.055	1.969	1.738	1.804	3.425	1.592	3.405	3.15	2.862	1.551	1.725	4.887	3.315	2.606	2.121
29974	13.26	17.22	45.41	35.79	36.3	25.53	42.32	10.25	25.85	34.28	20.7	14.97	15.42	48.9	31.37
5592	0.1436	0.2229	0.2418	0.1538	0.3001	0.2149	0.235	0.1681	0.2425	0.2233	0.166	0.1039	0.06234	0.2319	0.1985
102724719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
693190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23283	3.173	3.083	4.515	5.577	6.008	7.12	7.87	9.146	8.398	6.19	7.716	6.877	4.761	6.313	9.026
